date,unit,Te,WP #,Model #,light type,site
7/21/15 8:15,C,26,279,50,shade,9 W SPS
7/21/15 8:30,C,27,279,50,shade,9 W SPS
7/21/15 8:45,C,27.5,279,50,shade,9 W SPS
7/21/15 9:00,C,28.5,279,50,shade,9 W SPS
7/21/15 9:15,C,29,279,50,shade,9 W SPS
7/21/15 9:30,C,29,279,50,shade,9 W SPS
7/21/15 9:45,C,30,279,50,shade,9 W SPS
7/21/15 10:00,C,32.5,279,50,shade,9 W SPS
7/21/15 10:15,C,34.5,279,50,shade,9 W SPS
7/21/15 10:30,C,34.5,279,50,shade,9 W SPS
7/21/15 10:45,C,33,279,50,shade,9 W SPS
7/21/15 11:00,C,30.5,279,50,shade,9 W SPS
7/21/15 11:15,C,32.5,279,50,shade,9 W SPS
7/21/15 11:30,C,33,279,50,shade,9 W SPS
7/21/15 11:45,C,33.5,279,50,shade,9 W SPS
7/21/15 12:00,C,31.5,279,50,shade,9 W SPS
7/21/15 12:15,C,31,279,50,shade,9 W SPS
7/21/15 12:30,C,35.5,279,50,shade,9 W SPS
7/21/15 12:45,C,33.5,279,50,shade,9 W SPS
7/21/15 13:00,C,33.5,279,50,shade,9 W SPS
7/22/15 8:00,C,24.5,282,50,random (,38 SPS
7/22/15 8:15,C,25,282,50,random (,38 SPS
7/22/15 8:30,C,25.5,282,50,random (,38 SPS
7/22/15 8:45,C,26,282,50,random (,38 SPS
7/22/15 9:00,C,26.5,282,50,random (,38 SPS
7/22/15 9:15,C,27.5,282,50,random (,38 SPS
7/22/15 9:30,C,29,282,50,random (,38 SPS
7/22/15 9:45,C,29,282,50,random (,38 SPS
7/22/15 10:00,C,29.5,282,50,random (,38 SPS
7/22/15 10:15,C,30,282,50,random (,38 SPS
7/22/15 10:30,C,30,282,50,random (,38 SPS
7/22/15 10:45,C,30.5,282,50,random (,38 SPS
7/22/15 11:00,C,31.5,282,50,random (,38 SPS
7/22/15 11:15,C,32,282,50,random (,38 SPS
7/22/15 11:30,C,32.5,282,50,random (,38 SPS
7/22/15 11:45,C,32.5,282,50,random (,38 SPS
7/22/15 12:00,C,32,282,50,random (,38 SPS
7/22/15 12:15,C,34.5,282,50,random (,38 SPS
7/22/15 12:30,C,31.5,282,50,random (,38 SPS
7/22/15 12:45,C,26,282,50,random (,38 SPS
7/22/15 13:00,C,26,282,50,random (,38 SPS
7/21/15 8:04,C,24.5,275,49,mix,Salt Springs LLP
7/21/15 8:19,C,25,275,49,mix,Salt Springs LLP
7/21/15 8:34,C,25.5,275,49,mix,Salt Springs LLP
7/21/15 8:49,C,25.5,275,49,mix,Salt Springs LLP
7/21/15 9:04,C,27.5,275,49,mix,Salt Springs LLP
7/21/15 9:19,C,33,275,49,mix,Salt Springs LLP
7/21/15 9:34,C,36,275,49,mix,Salt Springs LLP
7/21/15 9:49,C,36,275,49,mix,Salt Springs LLP
7/21/15 10:04,C,36,275,49,mix,Salt Springs LLP
7/21/15 10:19,C,37.5,275,49,mix,Salt Springs LLP
7/21/15 10:34,C,36.5,275,49,mix,Salt Springs LLP
7/21/15 10:49,C,37,275,49,mix,Salt Springs LLP
7/21/15 11:04,C,39.5,275,49,mix,Salt Springs LLP
7/21/15 11:19,C,40.5,275,49,mix,Salt Springs LLP
7/21/15 11:34,C,42.5,275,49,mix,Salt Springs LLP
7/21/15 11:49,C,42.5,275,49,mix,Salt Springs LLP
7/21/15 12:04,C,45.5,275,49,mix,Salt Springs LLP
7/21/15 12:19,C,46,275,49,mix,Salt Springs LLP
7/21/15 12:34,C,47,275,49,mix,Salt Springs LLP
7/21/15 12:49,C,41,275,49,mix,Salt Springs LLP
7/21/15 13:04,C,38,275,49,mix,Salt Springs LLP
7/22/15 8:04,C,25,283,49,sun,38 SPS
7/22/15 8:19,C,26,283,49,sun,38 SPS
7/22/15 8:34,C,27,283,49,sun,38 SPS
7/22/15 8:49,C,30,283,49,sun,38 SPS
7/22/15 9:04,C,32.5,283,49,sun,38 SPS
7/22/15 9:19,C,35.5,283,49,sun,38 SPS
7/22/15 9:34,C,37,283,49,sun,38 SPS
7/22/15 9:49,C,38.5,283,49,sun,38 SPS
7/22/15 10:04,C,39,283,49,sun,38 SPS
7/22/15 10:19,C,35,283,49,sun,38 SPS
7/22/15 10:34,C,35.5,283,49,sun,38 SPS
7/22/15 10:49,C,40.5,283,49,sun,38 SPS
7/22/15 11:04,C,43.5,283,49,sun,38 SPS
7/22/15 11:19,C,46,283,49,sun,38 SPS
7/22/15 11:34,C,44.5,283,49,sun,38 SPS
7/22/15 11:49,C,40,283,49,sun,38 SPS
7/22/15 12:04,C,41,283,49,sun,38 SPS
7/22/15 12:19,C,44,283,49,sun,38 SPS
7/22/15 12:34,C,31,283,49,sun,38 SPS
7/22/15 12:49,C,26.5,283,49,sun,38 SPS
7/22/15 13:04,C,28.5,283,49,sun,38 SPS
7/21/15 8:01,C,24.5,275,52,random (s,Salt Springs LLP
7/21/15 8:16,C,25,275,52,random (s,Salt Springs LLP
7/21/15 8:31,C,25.5,275,52,random (s,Salt Springs LLP
7/21/15 8:46,C,26.5,275,52,random (s,Salt Springs LLP
7/21/15 9:01,C,27.5,275,52,random (s,Salt Springs LLP
7/21/15 9:16,C,27.5,275,52,random (s,Salt Springs LLP
7/21/15 9:31,C,28,275,52,random (s,Salt Springs LLP
7/21/15 9:46,C,30,275,52,random (s,Salt Springs LLP
7/21/15 10:01,C,32.5,275,52,random (s,Salt Springs LLP
7/21/15 10:16,C,35.5,275,52,random (s,Salt Springs LLP
7/21/15 10:31,C,34.5,275,52,random (s,Salt Springs LLP
7/21/15 10:46,C,38,275,52,random (s,Salt Springs LLP
7/21/15 11:01,C,43,275,52,random (s,Salt Springs LLP
7/21/15 11:16,C,43,275,52,random (s,Salt Springs LLP
7/21/15 11:31,C,40.5,275,52,random (s,Salt Springs LLP
7/21/15 11:46,C,43,275,52,random (s,Salt Springs LLP
7/21/15 12:01,C,42.5,275,52,random (s,Salt Springs LLP
7/21/15 12:16,C,44,275,52,random (s,Salt Springs LLP
7/21/15 12:31,C,48.5,275,52,random (s,Salt Springs LLP
7/21/15 12:46,C,46.5,275,52,random (s,Salt Springs LLP
7/21/15 13:01,C,47,275,52,random (s,Salt Springs LLP
7/22/15 8:01,C,25.5,286,52,shade,OHV LLP
7/22/15 8:16,C,25.5,286,52,shade,OHV LLP
7/22/15 8:31,C,26,286,52,shade,OHV LLP
7/22/15 8:46,C,26.5,286,52,shade,OHV LLP
7/22/15 9:01,C,27,286,52,shade,OHV LLP
7/22/15 9:16,C,28,286,52,shade,OHV LLP
7/22/15 9:31,C,28.5,286,52,shade,OHV LLP
7/22/15 9:46,C,28.5,286,52,shade,OHV LLP
7/22/15 10:01,C,29.5,286,52,shade,OHV LLP
7/22/15 10:16,C,30,286,52,shade,OHV LLP
7/22/15 10:31,C,29.5,286,52,shade,OHV LLP
7/22/15 10:46,C,29.5,286,52,shade,OHV LLP
7/22/15 11:01,C,28,286,52,shade,OHV LLP
7/22/15 11:16,C,28,286,52,shade,OHV LLP
7/22/15 11:31,C,30.5,286,52,shade,OHV LLP
7/22/15 11:46,C,31,286,52,shade,OHV LLP
7/22/15 12:01,C,32,286,52,shade,OHV LLP
7/22/15 12:16,C,31,286,52,shade,OHV LLP
7/22/15 12:31,C,32,286,52,shade,OHV LLP
7/22/15 12:46,C,33,286,52,shade,OHV LLP
7/22/15 13:01,C,29.5,286,52,shade,OHV LLP
7/21/15 8:01,C,29,279,10,mix,9 W SPS
7/21/15 8:16,C,33,279,10,mix,9 W SPS
7/21/15 8:31,C,33.5,279,10,mix,9 W SPS
7/21/15 8:46,C,34.5,279,10,mix,9 W SPS
7/21/15 9:01,C,37,279,10,mix,9 W SPS
7/21/15 9:16,C,38,279,10,mix,9 W SPS
7/21/15 9:31,C,38.5,279,10,mix,9 W SPS
7/21/15 9:46,C,39,279,10,mix,9 W SPS
7/21/15 10:01,C,39,279,10,mix,9 W SPS
7/21/15 10:16,C,40,279,10,mix,9 W SPS
7/21/15 10:31,C,41.5,279,10,mix,9 W SPS
7/21/15 10:46,C,41.5,279,10,mix,9 W SPS
7/21/15 11:01,C,37.5,279,10,mix,9 W SPS
7/21/15 11:16,C,40,279,10,mix,9 W SPS
7/21/15 11:31,C,40,279,10,mix,9 W SPS
7/21/15 11:46,C,38.5,279,10,mix,9 W SPS
7/21/15 12:01,C,36,279,10,mix,9 W SPS
7/21/15 12:16,C,34.5,279,10,mix,9 W SPS
7/21/15 12:31,C,37.5,279,10,mix,9 W SPS
7/21/15 12:46,C,36.5,279,10,mix,9 W SPS
7/21/15 13:01,C,36.5,279,10,mix,9 W SPS
7/22/15 8:01,C,25.5,285,10,sun,38 SPS
7/22/15 8:16,C,26,285,10,sun,38 SPS
7/22/15 8:31,C,29.5,285,10,sun,38 SPS
7/22/15 8:46,C,29,285,10,sun,38 SPS
7/22/15 9:01,C,32,285,10,sun,38 SPS
7/22/15 9:16,C,32,285,10,sun,38 SPS
7/22/15 9:31,C,37.5,285,10,sun,38 SPS
7/22/15 9:46,C,40.5,285,10,sun,38 SPS
7/22/15 10:01,C,41.5,285,10,sun,38 SPS
7/22/15 10:16,C,37.5,285,10,sun,38 SPS
7/22/15 10:31,C,37.5,285,10,sun,38 SPS
7/22/15 10:46,C,40,285,10,sun,38 SPS
7/22/15 11:01,C,45.5,285,10,sun,38 SPS
7/22/15 11:16,C,48,285,10,sun,38 SPS
7/22/15 11:31,C,48,285,10,sun,38 SPS
7/22/15 11:46,C,44,285,10,sun,38 SPS
7/22/15 12:01,C,42,285,10,sun,38 SPS
7/22/15 12:16,C,49,285,10,sun,38 SPS
7/22/15 12:31,C,34.5,285,10,sun,38 SPS
7/22/15 12:46,C,26,285,10,sun,38 SPS
7/22/15 13:01,C,27.5,285,10,sun,38 SPS
7/21/15 8:00,C,25,272,7,sun,Salt Springs LLP
7/21/15 8:15,C,26,272,7,sun,Salt Springs LLP
7/21/15 8:30,C,28.5,272,7,sun,Salt Springs LLP
7/21/15 8:45,C,27.5,272,7,sun,Salt Springs LLP
7/21/15 9:00,C,29.5,272,7,sun,Salt Springs LLP
7/21/15 9:15,C,35,272,7,sun,Salt Springs LLP
7/21/15 9:30,C,32,272,7,sun,Salt Springs LLP
7/21/15 9:45,C,30,272,7,sun,Salt Springs LLP
7/21/15 10:00,C,31.5,272,7,sun,Salt Springs LLP
7/21/15 10:15,C,33.5,272,7,sun,Salt Springs LLP
7/21/15 10:30,C,33,272,7,sun,Salt Springs LLP
7/21/15 10:45,C,31.5,272,7,sun,Salt Springs LLP
7/21/15 11:00,C,33,272,7,sun,Salt Springs LLP
7/21/15 11:15,C,36,272,7,sun,Salt Springs LLP
7/21/15 11:30,C,36,272,7,sun,Salt Springs LLP
7/21/15 11:45,C,39,272,7,sun,Salt Springs LLP
7/21/15 12:00,C,40.5,272,7,sun,Salt Springs LLP
7/21/15 12:15,C,41.5,272,7,sun,Salt Springs LLP
7/21/15 12:30,C,48,272,7,sun,Salt Springs LLP
7/21/15 12:45,C,44.5,272,7,sun,Salt Springs LLP
7/21/15 13:00,C,48.5,272,7,sun,Salt Springs LLP
7/22/15 8:00,C,25.5,284,7,mix,38 SPS
7/22/15 8:15,C,26,284,7,mix,38 SPS
7/22/15 8:30,C,26.5,284,7,mix,38 SPS
7/22/15 8:45,C,27,284,7,mix,38 SPS
7/22/15 9:00,C,27.5,284,7,mix,38 SPS
7/22/15 9:15,C,28.5,284,7,mix,38 SPS
7/22/15 9:30,C,29.5,284,7,mix,38 SPS
7/22/15 9:45,C,30,284,7,mix,38 SPS
7/22/15 10:00,C,31.5,284,7,mix,38 SPS
7/22/15 10:15,C,31.5,284,7,mix,38 SPS
7/22/15 10:30,C,31.5,284,7,mix,38 SPS
7/22/15 10:45,C,32.5,284,7,mix,38 SPS
7/22/15 11:00,C,35,284,7,mix,38 SPS
7/22/15 11:15,C,35.5,284,7,mix,38 SPS
7/22/15 11:30,C,36,284,7,mix,38 SPS
7/22/15 11:45,C,35.5,284,7,mix,38 SPS
7/22/15 12:00,C,34.5,284,7,mix,38 SPS
7/22/15 12:15,C,37.5,284,7,mix,38 SPS
7/22/15 12:30,C,33.5,284,7,mix,38 SPS
7/22/15 12:45,C,25,284,7,mix,38 SPS
7/22/15 13:00,C,26.5,284,7,mix,38 SPS
7/21/15 8:01,C,26,278,28,shade,9 W SPS
7/21/15 8:16,C,25.5,278,28,shade,9 W SPS
7/21/15 8:31,C,26.5,278,28,shade,9 W SPS
7/21/15 8:46,C,27,278,28,shade,9 W SPS
7/21/15 9:01,C,27.5,278,28,shade,9 W SPS
7/21/15 9:16,C,28,278,28,shade,9 W SPS
7/21/15 9:31,C,28.5,278,28,shade,9 W SPS
7/21/15 9:46,C,28.5,278,28,shade,9 W SPS
7/21/15 10:01,C,30,278,28,shade,9 W SPS
7/21/15 10:16,C,31.5,278,28,shade,9 W SPS
7/21/15 10:31,C,31.5,278,28,shade,9 W SPS
7/21/15 10:46,C,31.5,278,28,shade,9 W SPS
7/21/15 11:01,C,31,278,28,shade,9 W SPS
7/21/15 11:16,C,32,278,28,shade,9 W SPS
7/21/15 11:31,C,32.5,278,28,shade,9 W SPS
7/21/15 11:46,C,31.5,278,28,shade,9 W SPS
7/21/15 12:01,C,30.5,278,28,shade,9 W SPS
7/21/15 12:16,C,30,278,28,shade,9 W SPS
7/21/15 12:31,C,32.5,278,28,shade,9 W SPS
7/21/15 12:46,C,32,278,28,shade,9 W SPS
7/21/15 13:01,C,34,278,28,shade,9 W SPS
7/22/15 8:01,C,25,283,28,mix,38 SPS
7/22/15 8:16,C,26,283,28,mix,38 SPS
7/22/15 8:31,C,26.5,283,28,mix,38 SPS
7/22/15 8:46,C,27,283,28,mix,38 SPS
7/22/15 9:01,C,27.5,283,28,mix,38 SPS
7/22/15 9:16,C,28.5,283,28,mix,38 SPS
7/22/15 9:31,C,29,283,28,mix,38 SPS
7/22/15 9:46,C,29.5,283,28,mix,38 SPS
7/22/15 10:01,C,30.5,283,28,mix,38 SPS
7/22/15 10:16,C,30,283,28,mix,38 SPS
7/22/15 10:31,C,30,283,28,mix,38 SPS
7/22/15 10:46,C,31,283,28,mix,38 SPS
7/22/15 11:01,C,32.5,283,28,mix,38 SPS
7/22/15 11:16,C,33,283,28,mix,38 SPS
7/22/15 11:31,C,34,283,28,mix,38 SPS
7/22/15 11:46,C,33,283,28,mix,38 SPS
7/22/15 12:01,C,32,283,28,mix,38 SPS
7/22/15 12:16,C,34.5,283,28,mix,38 SPS
7/22/15 12:31,C,29.5,283,28,mix,38 SPS
7/22/15 12:46,C,25,283,28,mix,38 SPS
7/22/15 13:01,C,25.5,283,28,mix,38 SPS
7/21/15 8:01,C,24,274,21,shade,Salt Springs LLP
7/21/15 8:16,C,24.5,274,21,shade,Salt Springs LLP
7/21/15 8:31,C,25,274,21,shade,Salt Springs LLP
7/21/15 8:46,C,25.5,274,21,shade,Salt Springs LLP
7/21/15 9:01,C,26,274,21,shade,Salt Springs LLP
7/21/15 9:16,C,26.5,274,21,shade,Salt Springs LLP
7/21/15 9:31,C,27,274,21,shade,Salt Springs LLP
7/21/15 9:46,C,27.5,274,21,shade,Salt Springs LLP
7/21/15 10:01,C,28,274,21,shade,Salt Springs LLP
7/21/15 10:16,C,29,274,21,shade,Salt Springs LLP
7/21/15 10:31,C,28.5,274,21,shade,Salt Springs LLP
7/21/15 10:46,C,29,274,21,shade,Salt Springs LLP
7/21/15 11:01,C,30,274,21,shade,Salt Springs LLP
7/21/15 11:16,C,30,274,21,shade,Salt Springs LLP
7/21/15 11:31,C,30,274,21,shade,Salt Springs LLP
7/21/15 11:46,C,30.5,274,21,shade,Salt Springs LLP
7/21/15 12:01,C,30.5,274,21,shade,Salt Springs LLP
7/21/15 12:16,C,30.5,274,21,shade,Salt Springs LLP
7/21/15 12:31,C,31.5,274,21,shade,Salt Springs LLP
7/21/15 12:46,C,31.5,274,21,shade,Salt Springs LLP
7/21/15 13:01,C,32,274,21,shade,Salt Springs LLP
7/22/15 8:01,C,25.5,288,21,random (,OHV LLP
7/22/15 8:16,C,27.5,288,21,random (,OHV LLP
7/22/15 8:31,C,27.5,288,21,random (,OHV LLP
7/22/15 8:46,C,27.5,288,21,random (,OHV LLP
7/22/15 9:01,C,28.5,288,21,random (,OHV LLP
7/22/15 9:16,C,29,288,21,random (,OHV LLP
7/22/15 9:31,C,31.5,288,21,random (,OHV LLP
7/22/15 9:46,C,31,288,21,random (,OHV LLP
7/22/15 10:01,C,32,288,21,random (,OHV LLP
7/22/15 10:16,C,34.5,288,21,random (,OHV LLP
7/22/15 10:31,C,33,288,21,random (,OHV LLP
7/22/15 10:46,C,33,288,21,random (,OHV LLP
7/22/15 11:01,C,31.5,288,21,random (,OHV LLP
7/22/15 11:16,C,30.5,288,21,random (,OHV LLP
7/22/15 11:31,C,33,288,21,random (,OHV LLP
7/22/15 11:46,C,37.5,288,21,random (,OHV LLP
7/22/15 12:01,C,37,288,21,random (,OHV LLP
7/22/15 12:16,C,36,288,21,random (,OHV LLP
7/22/15 12:31,C,39.5,288,21,random (,OHV LLP
7/22/15 12:46,C,47,288,21,random (,OHV LLP
7/22/15 13:01,C,35,288,21,random (,OHV LLP
7/21/15 8:01,C,24.5,273,1,random (,Salt Springs LLP
7/21/15 8:16,C,25,273,1,random (,Salt Springs LLP
7/21/15 8:31,C,25,273,1,random (,Salt Springs LLP
7/21/15 8:46,C,25.5,273,1,random (,Salt Springs LLP
7/21/15 9:01,C,26,273,1,random (,Salt Springs LLP
7/21/15 9:16,C,26.5,273,1,random (,Salt Springs LLP
7/21/15 9:31,C,27,273,1,random (,Salt Springs LLP
7/21/15 9:46,C,29,273,1,random (,Salt Springs LLP
7/21/15 10:01,C,31,273,1,random (,Salt Springs LLP
7/21/15 10:16,C,34.5,273,1,random (,Salt Springs LLP
7/21/15 10:31,C,32,273,1,random (,Salt Springs LLP
7/21/15 10:46,C,33,273,1,random (,Salt Springs LLP
7/21/15 11:01,C,33.5,273,1,random (,Salt Springs LLP
7/21/15 11:16,C,35,273,1,random (,Salt Springs LLP
7/21/15 11:31,C,36.5,273,1,random (,Salt Springs LLP
7/21/15 11:46,C,41.5,273,1,random (,Salt Springs LLP
7/21/15 12:01,C,41,273,1,random (,Salt Springs LLP
7/21/15 12:16,C,42.5,273,1,random (,Salt Springs LLP
7/21/15 12:31,C,46.5,273,1,random (,Salt Springs LLP
7/21/15 12:46,C,44.5,273,1,random (,Salt Springs LLP
7/21/15 13:01,C,45.5,273,1,random (,Salt Springs LLP
7/22/15 8:01,C,26.5,287,1,mix,OHV LLP
7/22/15 8:16,C,27,287,1,mix,OHV LLP
7/22/15 8:31,C,27.5,287,1,mix,OHV LLP
7/22/15 8:46,C,28.5,287,1,mix,OHV LLP
7/22/15 9:01,C,29,287,1,mix,OHV LLP
7/22/15 9:16,C,28.5,287,1,mix,OHV LLP
7/22/15 9:31,C,28.5,287,1,mix,OHV LLP
7/22/15 9:46,C,29.5,287,1,mix,OHV LLP
7/22/15 10:01,C,30.5,287,1,mix,OHV LLP
7/22/15 10:16,C,31,287,1,mix,OHV LLP
7/22/15 10:31,C,32,287,1,mix,OHV LLP
7/22/15 10:46,C,32,287,1,mix,OHV LLP
7/22/15 11:01,C,30,287,1,mix,OHV LLP
7/22/15 11:16,C,31,287,1,mix,OHV LLP
7/22/15 11:31,C,42.5,287,1,mix,OHV LLP
7/22/15 11:46,C,43,287,1,mix,OHV LLP
7/22/15 12:01,C,41.5,287,1,mix,OHV LLP
7/22/15 12:16,C,36.5,287,1,mix,OHV LLP
7/22/15 12:31,C,37.5,287,1,mix,OHV LLP
7/22/15 12:46,C,37.5,287,1,mix,OHV LLP
7/22/15 13:01,C,32,287,1,mix,OHV LLP
7/21/15 8:01,C,25,273,15,sun,Salt Springs LLP
7/21/15 8:16,C,25,273,15,sun,Salt Springs LLP
7/21/15 8:31,C,25.5,273,15,sun,Salt Springs LLP
7/21/15 8:46,C,25.5,273,15,sun,Salt Springs LLP
7/21/15 9:01,C,26.5,273,15,sun,Salt Springs LLP
7/21/15 9:16,C,26.5,273,15,sun,Salt Springs LLP
7/21/15 9:31,C,27,273,15,sun,Salt Springs LLP
7/21/15 9:46,C,28,273,15,sun,Salt Springs LLP
7/21/15 10:01,C,30,273,15,sun,Salt Springs LLP
7/21/15 10:16,C,31,273,15,sun,Salt Springs LLP
7/21/15 10:31,C,33.5,273,15,sun,Salt Springs LLP
7/21/15 10:46,C,43.5,273,15,sun,Salt Springs LLP
7/21/15 11:01,C,50,273,15,sun,Salt Springs LLP
7/21/15 11:16,C,47.5,273,15,sun,Salt Springs LLP
7/21/15 11:31,C,43.5,273,15,sun,Salt Springs LLP
7/21/15 11:46,C,48.5,273,15,sun,Salt Springs LLP
7/21/15 12:01,C,43.5,273,15,sun,Salt Springs LLP
7/21/15 12:16,C,39,273,15,sun,Salt Springs LLP
7/21/15 12:31,C,40,273,15,sun,Salt Springs LLP
7/21/15 12:46,C,41,273,15,sun,Salt Springs LLP
7/21/15 13:01,C,48.5,273,15,sun,Salt Springs LLP
7/22/15 8:01,C,25.5,287,15,shade,OHV LLP
7/22/15 8:16,C,25.5,287,15,shade,OHV LLP
7/22/15 8:31,C,26,287,15,shade,OHV LLP
7/22/15 8:46,C,26.5,287,15,shade,OHV LLP
7/22/15 9:01,C,26.5,287,15,shade,OHV LLP
7/22/15 9:16,C,27.5,287,15,shade,OHV LLP
7/22/15 9:31,C,27.5,287,15,shade,OHV LLP
7/22/15 9:46,C,28,287,15,shade,OHV LLP
7/22/15 10:01,C,28.5,287,15,shade,OHV LLP
7/22/15 10:16,C,29,287,15,shade,OHV LLP
7/22/15 10:31,C,29.5,287,15,shade,OHV LLP
7/22/15 10:46,C,29.5,287,15,shade,OHV LLP
7/22/15 11:01,C,28.5,287,15,shade,OHV LLP
7/22/15 11:16,C,27.5,287,15,shade,OHV LLP
7/22/15 11:31,C,30,287,15,shade,OHV LLP
7/22/15 11:46,C,31,287,15,shade,OHV LLP
7/22/15 12:01,C,32,287,15,shade,OHV LLP
7/22/15 12:16,C,31,287,15,shade,OHV LLP
7/22/15 12:31,C,33,287,15,shade,OHV LLP
7/22/15 12:46,C,33,287,15,shade,OHV LLP
7/22/15 13:01,C,30,287,15,shade,OHV LLP
7/21/15 8:01,C,24.5,275,44,sun,Salt Springs LLP
7/21/15 8:16,C,25,275,44,sun,Salt Springs LLP
7/21/15 8:31,C,26,275,44,sun,Salt Springs LLP
7/21/15 8:46,C,27,275,44,sun,Salt Springs LLP
7/21/15 9:01,C,27,275,44,sun,Salt Springs LLP
7/21/15 9:16,C,27,275,44,sun,Salt Springs LLP
7/21/15 9:31,C,28.5,275,44,sun,Salt Springs LLP
7/21/15 9:46,C,31,275,44,sun,Salt Springs LLP
7/21/15 10:01,C,32.5,275,44,sun,Salt Springs LLP
7/21/15 10:16,C,32.5,275,44,sun,Salt Springs LLP
7/21/15 10:31,C,32,275,44,sun,Salt Springs LLP
7/21/15 10:46,C,32,275,44,sun,Salt Springs LLP
7/21/15 11:01,C,34,275,44,sun,Salt Springs LLP
7/21/15 11:16,C,39.5,275,44,sun,Salt Springs LLP
7/21/15 11:31,C,38.5,275,44,sun,Salt Springs LLP
7/21/15 11:46,C,41.5,275,44,sun,Salt Springs LLP
7/21/15 12:01,C,40.5,275,44,sun,Salt Springs LLP
7/21/15 12:16,C,41.5,275,44,sun,Salt Springs LLP
7/21/15 12:31,C,46.5,275,44,sun,Salt Springs LLP
7/21/15 12:46,C,44.5,275,44,sun,Salt Springs LLP
7/21/15 13:01,C,45.5,275,44,sun,Salt Springs LLP
7/22/15 8:01,C,25,283,44,random (s,38 SPS
7/22/15 8:16,C,25.5,283,44,random (s,38 SPS
7/22/15 8:31,C,26.5,283,44,random (s,38 SPS
7/22/15 8:46,C,27,283,44,random (s,38 SPS
7/22/15 9:01,C,27.5,283,44,random (s,38 SPS
7/22/15 9:16,C,28.5,283,44,random (s,38 SPS
7/22/15 9:31,C,29.5,283,44,random (s,38 SPS
7/22/15 9:46,C,30,283,44,random (s,38 SPS
7/22/15 10:01,C,32,283,44,random (s,38 SPS
7/22/15 10:16,C,32,283,44,random (s,38 SPS
7/22/15 10:31,C,33,283,44,random (s,38 SPS
7/22/15 10:46,C,31.5,283,44,random (s,38 SPS
7/22/15 11:01,C,34,283,44,random (s,38 SPS
7/22/15 11:16,C,35.5,283,44,random (s,38 SPS
7/22/15 11:31,C,41.5,283,44,random (s,38 SPS
7/22/15 11:46,C,40,283,44,random (s,38 SPS
7/22/15 12:01,C,38,283,44,random (s,38 SPS
7/22/15 12:16,C,45.5,283,44,random (s,38 SPS
7/22/15 12:31,C,33,283,44,random (s,38 SPS
7/22/15 12:46,C,25,283,44,random (s,38 SPS
7/22/15 13:01,C,27,283,44,random (s,38 SPS
7/21/15 8:00,C,27,277,45,mix,9 W SPS
7/21/15 8:15,C,28,277,45,mix,9 W SPS
7/21/15 8:30,C,30.5,277,45,mix,9 W SPS
7/21/15 8:45,C,34,277,45,mix,9 W SPS
7/21/15 9:00,C,35,277,45,mix,9 W SPS
7/21/15 9:15,C,36.5,277,45,mix,9 W SPS
7/21/15 9:30,C,39.5,277,45,mix,9 W SPS
7/21/15 9:45,C,43.5,277,45,mix,9 W SPS
7/21/15 10:00,C,44.5,277,45,mix,9 W SPS
7/21/15 10:15,C,47,277,45,mix,9 W SPS
7/21/15 10:30,C,49,277,45,mix,9 W SPS
7/21/15 10:45,C,48.5,277,45,mix,9 W SPS
7/21/15 11:00,C,43,277,45,mix,9 W SPS
7/21/15 11:15,C,46.5,277,45,mix,9 W SPS
7/21/15 11:30,C,46.5,277,45,mix,9 W SPS
7/21/15 11:45,C,44,277,45,mix,9 W SPS
7/21/15 12:00,C,39.5,277,45,mix,9 W SPS
7/21/15 12:15,C,36.5,277,45,mix,9 W SPS
7/21/15 12:30,C,40.5,277,45,mix,9 W SPS
7/21/15 12:45,C,38,277,45,mix,9 W SPS
7/21/15 13:00,C,37.5,277,45,mix,9 W SPS
7/22/15 8:00,C,26,289,45,shade,OHV LLP
7/22/15 8:15,C,26.5,289,45,shade,OHV LLP
7/22/15 8:30,C,26.5,289,45,shade,OHV LLP
7/22/15 8:45,C,27,289,45,shade,OHV LLP
7/22/15 9:00,C,27.5,289,45,shade,OHV LLP
7/22/15 9:15,C,28,289,45,shade,OHV LLP
7/22/15 9:30,C,28.5,289,45,shade,OHV LLP
7/22/15 9:45,C,29,289,45,shade,OHV LLP
7/22/15 10:00,C,30,289,45,shade,OHV LLP
7/22/15 10:15,C,30.5,289,45,shade,OHV LLP
7/22/15 10:30,C,30.5,289,45,shade,OHV LLP
7/22/15 10:45,C,31,289,45,shade,OHV LLP
7/22/15 11:00,C,30,289,45,shade,OHV LLP
7/22/15 11:15,C,28.5,289,45,shade,OHV LLP
7/22/15 11:30,C,31,289,45,shade,OHV LLP
7/22/15 11:45,C,32,289,45,shade,OHV LLP
7/22/15 12:00,C,33.5,289,45,shade,OHV LLP
7/22/15 12:15,C,33,289,45,shade,OHV LLP
7/22/15 12:30,C,34,289,45,shade,OHV LLP
7/22/15 12:45,C,35.5,289,45,shade,OHV LLP
7/22/15 13:00,C,32,289,45,shade,OHV LLP
7/21/15 8:01,C,27.5,279,47,sun,9 W SPS
7/21/15 8:16,C,29,279,47,sun,9 W SPS
7/21/15 8:31,C,29.5,279,47,sun,9 W SPS
7/21/15 8:46,C,31,279,47,sun,9 W SPS
7/21/15 9:01,C,33,279,47,sun,9 W SPS
7/21/15 9:16,C,34,279,47,sun,9 W SPS
7/21/15 9:31,C,34.5,279,47,sun,9 W SPS
7/21/15 9:46,C,35,279,47,sun,9 W SPS
